CODE_CLT;C_CHEQUE_MNT;C_CHEQUE_NB;C_DEBLOC_CREDIT_MNT;C_DEBLOC_CREDIT_NB;C_MNT;C_NB;C_VERS_ESPECE_MNT;C_VERS_ESPECE_NB;C_VIREMENT_MNT;C_VIREMENT_NB;D_CHEQUE_MNT;D_CHEQUE_NB;D_MNT;D_NB;D_PMNT_TPE_MNT;D_PMNT_TPE_NB;D_REMB_CREDIT_MNT;D_REMB_CREDIT_NB;D_RET_DAB_MNT;D_RET_DAB_NB;D_RET_ESPECE_MNT;D_RET_ESPECE_NB;D_VIREMENT_MNT;D_VIREMENT_NB
168;0;0;0;0;466.731;1.333333333;0;0;466.723;1;0;0;506.7546667;4.333333333;0;0;0;0;0;0;496.6666667;1.333333333;0;0
169;0;0;0;0;1395.424667;1.333333333;0;0;1395.394667;1;0;0;1584.714333;13.33333333;88.131;1.333333333;591.5206667;3;700.5333333;4.333333333;166.6666667;0.333333333;0;0
170;0;0;0;0;1396.558;3;0;0;1371.279333;1;432.438;1.333333333;1342.502333;10.66666667;170.9726667;3.666666667;0;0;133.3333333;0.666666667;0;0;0;0
171;0;0;0;0;702.4596667;1;0;0;692.451;0.666666667;0;0;862.525;2.666666667;0;0;0;0;0;0;854.9066667;1.333333333;0.944;0.666666667
172;0;0;0;0;2902.187667;4.333333333;1766.666667;2.666666667;1090.628333;1;366.6666667;0.666666667;801.645;4.333333333;0;0;0;0;0;0;0;0;0;0
173;266.6666667;0.333333333;0;0;1549.503;2.333333333;0;0;1282.836333;2;518.0123333;3;855.671;7;0;0;0;0;0;0;0;0;2.832;2
174;0;0;0;0;1022.985667;1.333333333;0;0;1022.726667;1;0;0;2199.63;7.333333333;0;0;408.0516667;1;0;0;1766.666667;2.333333333;0;0
175;0;0;0;0;1364.378667;1.333333333;0;0;1347.635;1;0;0;1347.248;3.666666667;0;0;135.3626667;1;0;0;0;0;0;0
176;0;0;0;0;897.4866667;2;0;0;897.4776667;1.666666667;0;0;896.0163333;3;0;0;74.18;1;0;0;816.6666667;1;0;0
177;500;1;0;0;4765.232;5.666666667;1803.333333;0.666666667;2301.656333;1.333333333;1905.514667;10.66666667;5446.197667;22.33333333;0;0;0;0;0;0;2403.333333;6;0;0
178;203.3333333;1;6466.666667;0.333333333;14098.97233;10;2545;4.666666667;1917.167667;1.333333333;3083.915;9.666666667;15663.907;23.66666667;0;0;0;0;0;0;6645.666667;4.666666667;1075;1.333333333
179;0;0;0;0;2987.373667;3.333333333;33.33333333;0.333333333;1382.972;1;577.4326667;6;2426.421667;15;0;0;0;0;0;0;983.3333333;2.333333333;62.684;1
180;0;0;0;0;1437.370333;2.333333333;61.66666667;0.333333333;1375.699333;1.666666667;441.6666667;2.666666667;1681.611333;16.33333333;159.076;3.666666667;750.3536667;2;201.45;1.333333333;0;0;0;0
181;0;0;833.3333333;0.333333333;1936.038;2.666666667;0;0;1052.687667;1;0;0;1960.651333;14;0;0;403.3403333;1.333333333;23.71666667;0.666666667;1346.666667;2;50;1
182;0;0;0;0;333.3343333;0.666666667;333.3333333;0.333333333;0;0;0;0;0.001;0.333333333;0;0;0;0;0;0;0;0;0;0
183;0;0;0;0;1266.05;1.333333333;0;0;1254.383333;1;72.73166667;4;1322.329333;9;0;0;0;0;0;0;316.6666667;1;0;0
184;0;0;0;0;1049.075667;3.333333333;133.3333333;0.333333333;893.319;2;0;0;972.296;8;0;0;309.1763333;1;0;0;650;2.666666667;2.832;2
185;0;0;0;0;621.0716667;1;0;0;621.0716667;1;0;0;616.4373333;4.666666667;0;0;233.3823333;1;0;0;373.3333333;1.333333333;0;0
186;0;0;0;0;2420.294333;3;12.66666667;0.333333333;2407.618333;2.333333333;50;0.333333333;2153.239333;14;0;0;383.3503333;2;927.7466667;5;766.6666667;0.666666667;0;0
187;0;0;0;0;455.4103333;2;0;0;455.401;1.333333333;0;0;414.2006667;9.666666667;0;0;210.9623333;1;178.14;3.333333333;0;0;0;0
188;0;0;0;0;977.2093333;1.666666667;333.3333333;0.333333333;643.872;1;0;0;814.405;7;0;0;242.651;2;0;0;566.6666667;3.666666667;0;0
189;0;0;0;0;658.886;2.333333333;0;0;658.8266667;2;0;0;658.693;7.333333333;0;0;241.924;2;0;0;358.3333333;1.333333333;0;0
190;0;0;0;0;1403.383667;1.333333333;0;0;1403.383667;1.333333333;75;0.333333333;1111.918;9;0;0;223.7786667;1;123.7666667;1.666666667;0;0;0.472;0.333333333
191;0;0;0;0;60886.591;1;0;0;27500;0.333333333;0;0;33344.10267;0.666666667;0;0;0;0;0;0;0;0;33333.33333;0.333333333
192;0;0;0;0;1498.624;4.333333333;294;2.333333333;1204.584333;1.333333333;0;0;1517.854;9.333333333;0;0;420.6253333;2;0;0;1075;2.666666667;0;0
193;0;0;0;0;690.4493333;1.333333333;0;0;690.4166667;1;0;0;706.9973333;3.333333333;0;0;0;0;0;0;699.3333333;1.333333333;1.416;1
194;0;0;0;0;702.847;2;0;0;702.847;2;0;0;535.9266667;2.666666667;0;0;0;0;531.44;2.333333333;0;0;0;0
195;0;0;0;0;1144.236;1.333333333;0;0;1144.138;1;0;0;1144.982333;5;0;0;368.0736667;1;0;0;768.3333333;1;0;0
196;0;0;0;0;1228.978667;2.666666667;281.6666667;0.666666667;947.311;1.666666667;0;0;1299.423333;13.66666667;7.983333333;0.666666667;0;0;88.57333333;2;1161.666667;6.333333333;0.944;0.666666667
197;0;0;0;0;989.719;1;0;0;989.719;1;0;0;21797.04;4.666666667;0;0;0;0;283.3333333;1.666666667;21400;0.666666667;100;1
198;0;0;0;0;82.234;0.666666667;0;0;0;0;0;0;689.742;1.666666667;0;0;0;0;0;0;666.6666667;0.333333333;0;0
199;0;0;0;0;9184.672333;11.66666667;9183.333333;10.33333333;0;0;0;0;9372.588333;15;679.942;6.666666667;555.4216667;1;33.76666667;0.333333333;4000;2;4084.041333;2
200;0;0;0;0;1026.569667;1.666666667;0;0;1026.446;1;0;0;1077.611;7.666666667;0;0;126.979;1;0;0;901.6666667;2.666666667;0;0
201;0;0;0;0;1180.459333;1.333333333;0;0;1180.425333;1;0;0;1022.949667;6;0;0;316.5156667;1;700;3.666666667;0;0;0;0
202;0;0;0;0;753.8943333;2.666666667;0;0;753.8613333;1.666666667;0;0;729.5183333;8.666666667;0;0;288.0556667;3;0;0;430;1.333333333;0.472;0.333333333
203;0;0;0;0;1181.444667;1;0;0;1181.444667;1;0;0;1178.495667;3.333333333;0;0;407.3296667;1;0;0;763.3333333;1;0;0
204;0;0;0;0;2305.803;6.333333333;366.6666667;0.666666667;1473.906667;1;463.9813333;4.333333333;2096.916667;14.33333333;142.594;3;0;0;250.5333333;1.666666667;500;0.666666667;100;1
205;0;0;0;0;766.2463333;1.666666667;0;0;765.2566667;1;0;0;692.594;13;0;0;245.9506667;2;433.8466667;6.666666667;0;0;0;0
206;0;0;0;0;873.6793333;2.333333333;166.6666667;0.666666667;691.4836667;1.333333333;812.2963333;1.666666667;1014.929667;4.666666667;0;0;0;0;0;0;0;0;1.416;1
207;0;0;0;0;1295.41;4;0;0;1295.41;4;0;0;1329.668333;10;106.7966667;2;303.0053333;1;706.6666667;2.666666667;96.66666667;0.333333333;0;0
208;0;0;0;0;1739.203333;1;0;0;1739.203333;1;0;0;1721.583;5;0;0;383.6953333;1;0;0;1328.333333;2;0;0
209;0;0;0;0;1315.45;5.666666667;0;0;1055.214;1;2000;0.333333333;2579.520667;6.333333333;0;0;0;0;400;2.666666667;0;0;0;0
210;0;0;0;0;1561.110333;1.666666667;0;0;1545.353;1.333333333;0;0;1042.581333;3.333333333;0;0;0;0;0;0;0;0;1.652;1.333333333
211;666.6666667;0.333333333;0;0;1300;1;633.3333333;0.666666667;0;0;0.255666667;0.333333333;1086.478;6.333333333;0;0;660.3943333;1.666666667;0;0;166.6666667;0.333333333;0;0
212;0;0;0;0;1219.803333;2;0;0;1219.803333;2;0;0;1035.566667;4.333333333;0;0;0;0;166.6666667;1.333333333;860;1;0;0
213;0;0;0;0;958.5403333;1;0;0;958.5403333;1;0;0;959.4823333;2.333333333;0;0;0;0;0;0;954.72;2;0;0
214;0;0;0;0;458.609;1;0;0;458.609;1;0;0;611.3266667;1.666666667;0;0;0;0;0;0;607;1.333333333;0;0
215;0;0;0;0;946.4686667;1;0;0;946.4686667;1;0;0;664.9596667;8.666666667;0;0;0;0;548.9633333;4;20;0.333333333;1.416;1
216;0;0;0;0;935.764;1.666666667;0;0;935.764;1.666666667;38.33333333;0.333333333;1562.743667;8;0;0;583.237;1;926.5333333;3.666666667;0;0;0;0
217;0;0;0;0;954.279;1.333333333;0;0;954.274;1;97.605;1;962.934;7.666666667;3.333333333;0.333333333;32.292;1;7.02;0.333333333;800;1.333333333;0;0
218;0;0;0;0;176.672;2;176.6666667;1.666666667;0;0;117.4133333;1.666666667;138.1623333;5.666666667;0;0;0;0;0;0;0;0;0;0
219;0;0;0;0;1358.126333;2;0;0;1358.126333;2;0;0;1425.951;4.666666667;0;0;0;0;256.6666667;0.666666667;1156.666667;1.333333333;0;0
220;0;0;0;0;1092.200333;2;0;0;1092.192333;1.666666667;0;0;962.1926667;16.33333333;0;0;158.282;1;497.4033333;10.33333333;286.6666667;0.666666667;0;0
221;0;0;0;0;4177.446;3;1500;0.333333333;2627.439667;1.333333333;0;0;3337.261333;19.66666667;0;0;453.954;1;2115.506667;10.66666667;668.24;0.666666667;66.66666667;1.666666667
222;0;0;0;0;1415.177;1.666666667;0;0;1415.177;1.666666667;0;0;1418.143;3.333333333;0;0;0;0;0;0;1406.666667;1.666666667;0;0
223;0;0;0;0;1397.737667;2.333333333;0;0;1397.724333;1.666666667;0;0;1386.643333;10.66666667;0;0;611.435;2;741.4766667;3.666666667;0;0;0;0
224;0;0;0;0;720.1593333;2;0;0;720.106;1.333333333;0;0;719.9913333;6.666666667;0;0;263.888;1;0;0;440;1;0;0
225;0;0;0;0;711.834;1.333333333;0;0;711.83;1;0;0;715.308;7;0;0;155.3456667;0.666666667;0;0;455.6666667;1.333333333;0;0
226;0;0;7333.333333;0.333333333;8170.018333;2.333333333;0;0;836.672;1.333333333;0;0;8323.716333;10.66666667;0;0;6289.373;2;0;0;1385.333333;1;0;0
227;0;0;0;0;1807.871;2.333333333;0;0;1807.871;2.333333333;0;0;1918.622333;9;0;0;505.5343333;3;485.4333333;1.333333333;916.6666667;1.666666667;1.416;1
228;0;0;0;0;1305.592667;2.333333333;0;0;1305.592667;2.333333333;0;0;1306.264333;4.333333333;0;0;293.8643333;2;0;0;1003.333333;1;0;0
229;0;0;0;0;1132.233333;1;0;0;1132.233333;1;0;0;1347.358667;7;0;0;0;0;27.74666667;1;1286.666667;1.333333333;0;0
230;0;0;1000;0.333333333;1801.914667;2.666666667;0;0;774.4136667;1.666666667;0;0;1767.803333;17.66666667;0;0;314.9516667;2.666666667;692.5933333;8;666.6666667;1;0;0
231;0;0;0;0;737.667;3;0;0;537.664;1.333333333;0;0;695.2343333;8;0;0;414.4336667;1;0;0;258.24;2.666666667;0;0
232;0;0;0;0;332.4276667;2;213.3333333;1;0;0;0;0;173.5943333;4.666666667;0;0;67.37733333;0.333333333;0;0;0;0;0;0
233;0;0;0;0;1402.885;2;0;0;1402.866333;1.666666667;0;0;1173.909333;10;0;0;389.6583333;2.666666667;767.6333333;4.333333333;0;0;0;0
234;0;0;0;0;2204.556667;3.666666667;0;0;2204.556667;3.666666667;0;0;1342.88;5.666666667;0;0;0;0;0;0;1333.333333;1;4.72;3.333333333
235;0;0;0;0;747.5736667;4.666666667;0;0;672.51;1.333333333;0;0;749.8626667;14.33333333;0;0;347.206;2;0;0;295;3;75;2
236;0;0;0;0;777.566;2.666666667;0;0;774.0893333;1.666666667;0;0;699.3033333;7.333333333;0;0;79.08466667;0.333333333;134.4;0.666666667;327.3333333;0.666666667;3.333333333;0.333333333
237;0;0;0;0;865.9176667;2.666666667;0;0;814.6233333;1.333333333;0;0;1766.560667;13.33333333;0;0;497.864;3;142.0866667;1.666666667;1043.333333;2;50;1
238;0;0;0;0;769.279;1.666666667;0;0;769.279;1.666666667;0;0;923.033;11;0;0;351.6923333;1;447.0766667;4.666666667;100;0.333333333;2.36;1.666666667
239;0;0;3000;0.333333333;4426.292;2.333333333;0;0;1394.158;1.333333333;0;0;4425.953667;5;0;0;90.443;0.333333333;0;0;4228.333333;2;0;0
240;0;0;0;0;1317.121;1.666666667;0;0;1317.121;1.666666667;0;0;1308.565667;8;0;0;539.5426667;1;0;0;747.8666667;3.333333333;0;0
241;0;0;0;0;1645.791;2.666666667;350;1;1295.788;1.333333333;0;0;1206.193333;10;0;0;347.566;1;841.1466667;5.666666667;0;0;0;0
242;0;0;0;0;1661.189667;3.666666667;0;0;1611.163667;2.333333333;493.273;4;1821.110667;20;158.1863333;1.333333333;397.0493333;1;704.4833333;6.333333333;0;0;55.074;4.333333333
243;0;0;0;0;1360.571333;3.333333333;0;0;1305.630333;2;130.6666667;2.333333333;1219.440667;11.66666667;85.10133333;1.333333333;506.2933333;1;50;0.333333333;383.3333333;1.333333333;50;1
244;0;0;0;0;1698.412333;2;0;0;1636.319667;1.666666667;198.5866667;1.666666667;1955.470333;12.66666667;69.31666667;0.666666667;477.981;1;233.3566667;2.666666667;941.6666667;2;0;0
245;0;0;0;0;1172.494;2.333333333;0;0;1172.49;2;0;0;1179.796;10;0;0;516.213;1;634.13;3;0;0;0;0
246;0;0;0;0;1.776333333;0.333333333;0;0;0;0;0;0;0.473;0.333333333;0;0;0;0;0;0;0;0;0;0
247;0;0;0;0;1054.804667;4;90;0.666666667;962.8823333;3;0;0;1675.418667;11.66666667;0;0;326.7783333;2;0;0;1326.666667;4.333333333;0;0
248;0;0;0;0;1316.069667;2.666666667;46.66666667;0.666666667;1269.397667;1.666666667;0;0;1166.787333;13.33333333;9.2;0.666666667;48.04666667;1;563.7666667;4.333333333;476.6666667;0.666666667;0;0
249;0;0;0;0;741.9396667;1.666666667;0;0;741.9396667;1.666666667;0;0;748.2496667;5.666666667;0;0;0;0;727.01;2.666666667;0;0;0;0
250;0;0;0;0;776.3543333;1.333333333;0;0;776.3543333;1.333333333;0;0;771.0636667;5;0;0;230.8963333;1;0;0;523.3333333;1;0;0
251;0;0;0;0;1239.743;1.333333333;0;0;1239.738;1;0;0;1237.734667;7.666666667;0;0;248.77;1;0;0;963.3333333;1;1.416;1
252;0;0;0;0;9378.302333;2;8333.333333;0.333333333;1044.477333;1;0;0;1044.584;6;0;0;409.5743333;2;0;0;626.6666667;1;0;0
253;0;0;0;0;814.4756667;2.666666667;0;0;814.4756667;2.666666667;0;0;812.7676667;8;0;0;242.9683333;1;0;0;556.6666667;2.333333333;3.776;2.666666667
254;0;0;0;0;840.264;1;0;0;840.264;1;0;0;705.7426667;3;0;0;0;0;0;0;700;1.666666667;1.416;1
255;0;0;0;0;447.1406667;1.333333333;0;0;447.124;1;0;0;447.2906667;5.333333333;0;0;117.4643333;1;0;0;315.6666667;1;0;0
256;83.3;0.333333333;0;0;1411.383333;2;350;0.333333333;978.0576667;1;1782.912333;3.333333333;2229.936333;8.666666667;0;0;434.975;2;0;0;0;0;0;0
257;0;0;1100;0.333333333;2648.481;2.666666667;0;0;1548.481;2.333333333;166.6666667;1.333333333;2632.182667;14;0;0;798.1396667;2.333333333;100.15;4.666666667;1500;1.333333333;0;0
258;0;0;0;0;1030.319333;2;0;0;1030.275;1;0;0;1258.992333;7;0;0;316.4946667;1;0;0;936.2933333;3.666666667;0;0
259;0;0;0;0;1269.768;1.333333333;0;0;1269.768;1.333333333;0;0;744.218;7.333333333;0;0;389.75;2;0;0;333.3333333;0.666666667;0;0
260;0;0;0;0;325.625;1.333333333;0;0;325.62;1;0;0;367.5466667;4.666666667;0;0;204.5396667;1;0;0;157.96;2.666666667;0;0
261;0;0;0;0;1025.228333;1.333333333;0;0;978.382;1;0;0;842.8206667;1.666666667;0;0;0;0;0;0;833.3333333;1.333333333;0;0
262;0;0;0;0;746.1363333;1.333333333;0;0;746.1243333;1;0;0;818.7136667;8.666666667;0;0;95.696;1;0;0;710;3.333333333;0;0
263;0;0;0;0;2134.837667;3;0;0;2134.445333;1;0;0;1123.293333;12;0;0;372.2673333;1;733.3333333;5.333333333;0;0;0;0
264;0;0;0;0;699.5253333;1.666666667;0;0;699.5203333;1.333333333;0;0;699.3106667;3.333333333;0;0;0;0;0;0;692;1;1.888;1.333333333
265;0;0;0;0;683.1383333;1.333333333;0;0;683.1353333;1;0;0;691.8166667;7.333333333;0;0;277.0276667;1;133.3333333;1.333333333;256.6666667;0.666666667;0;0
266;0;0;0;0;845.1373333;1.666666667;0;0;845.1213333;1.333333333;0;0;845.8383333;8.333333333;0;0;350.341;2;153.3333333;1.333333333;321.6666667;1;0;0
267;0;0;0;0;1181.382667;1.333333333;0;0;1181.374667;1;0;0;1180.746;6.666666667;0;0;315.6396667;3;0;0;856.6666667;1;0;0
268;0;0;0;0;6.617;0.333333333;0;0;0;0;2.041333333;1;1126.822333;4.666666667;0;0;0;0;0;0;1123.333333;3.333333333;0;0
269;0;0;0;0;12.33933333;0.666666667;0;0;0;0;0;0;3.197;1;0;0;0;0;0;0;0;0;0;0
270;0;0;0;0;473.593;2;0;0;473.561;1;0;0;576.2933333;5;0;0;0;0;0;0;566.6666667;1.333333333;0;0
271;0;0;0;0;45.087;0.333333333;0;0;0;0;0;0;9.135666667;0.333333333;0;0;0;0;0;0;0;0;0;0
272;0;0;0;0;7.345;0.666666667;0;0;0;0;0;0;2202.194667;2;0;0;0;0;0;0;2200;1;0;0
273;0;0;0;0;1323.919333;3.333333333;0;0;1323.913;3;151.6666667;1;1404.073;9.666666667;0;0;365.7316667;1;250;1.666666667;616.6666667;1.333333333;0;0
274;0;0;0;0;1395.922667;2.666666667;0;0;1390.858667;2;0;0;1780.412667;15;0;0;484.77;2;694.15;6;566.6666667;2;0;0
275;0;0;0;0;721.67;2.333333333;0;0;721.6206667;2;0;0;724.101;5.666666667;0;0;235.31;1;0;0;475;1.333333333;0;0
276;0;0;0;0;209.141;0.666666667;166.6666667;0.333333333;0;0;0;0;161.946;0.666666667;0;0;0;0;0;0;153.3333333;0.333333333;0;0
277;0;0;0;0;1349.318;2.333333333;0;0;1349.301667;2;0;0;1216.916333;8.666666667;0;0;303.263;1;184.9666667;1.666666667;712.3333333;1.333333333;0;0
278;14.33333333;0.333333333;0;0;1030.976;2.333333333;0;0;1016.642667;2;0.255666667;0.333333333;610.4046667;6.333333333;0;0;205.5236667;1;100.6333333;0.333333333;293.3333333;1;2.832;2
279;0;0;0;0;1321.46;2.666666667;0;0;1321.428667;2;0;0;1183.385333;10.66666667;0;0;544.8096667;3;562.4633333;2;43.33333333;0.333333333;0;0
280;583.3333333;1;0;0;1842.561333;2.666666667;0;0;1259.228;1.666666667;0.767;1;1827.349;7.666666667;0;0;670.8273333;3;0;0;1146.48;1.666666667;0.472;0.333333333
281;0;0;0;0;2421.535;2;0;0;2421.535;2;0;0;2415.084333;13;0;0;429.061;2;1009.1;7.333333333;956.6666667;0.333333333;0;0
282;0;0;0;0;519.1043333;1.666666667;0;0;519.1013333;1.333333333;0;0;432.959;8.333333333;0;0;179.605;1.333333333;134.18;1.333333333;0;0;0;0
283;0;0;0;0;981.9746667;3;220;1;761.952;1.333333333;0;0;1873.644667;12;0;0;371.7106667;1;0;0;731.3333333;3.666666667;1.888;1.333333333
284;0;0;0;0;721.1406667;2;0;0;721.1333333;1.333333333;0;0;725.7336667;9;0;0;211.7383333;2;0;0;498.3333333;1.333333333;0;0
285;0;0;0;0;1145.623333;2;0;0;1145.608333;1.333333333;0;0;1143.379333;9.333333333;0;0;534.939;2;33.33333333;0.333333333;550;1;0;0
286;0;0;10000;0.333333333;20591.77167;2.333333333;0;0;1338.434333;1.333333333;0;0;11173.48067;8.333333333;0;0;635.0926667;2.666666667;0;0;1024.666667;1.333333333;9253.333333;0.333333333
287;0;0;1666.666667;0.333333333;2626.818667;2.666666667;0;0;960.1336667;1.666666667;0;0;2481.675667;17.33333333;0;0;481.7403333;3;634.6333333;5.333333333;1296.573333;1.333333333;0;0
288;0;0;13200;0.333333333;15045.65;4.666666667;365;1.333333333;1480.611333;2.333333333;668.1666667;1.333333333;15052.10567;16.33333333;0;0;8780.011667;3;0;0;4733.146667;3.666666667;0;0
289;0;0;0;0;1149.789333;2;0;0;1149.785333;1.666666667;0;0;1151.403333;9.333333333;0;0;568.8633333;1;57.43333333;1;499.72;2;0;0
290;0;0;0;0;1099.063;1;0;0;1099.063;1;0;0;1124.114;8;0;0;288.177;1.333333333;811.1533333;3.666666667;0;0;0;0
291;0;0;0;0;1199.694;2;0;0;1199.686;1.666666667;0;0;1105.753333;9;0;0;441.7753333;2;549.6733333;3.333333333;90;0.333333333;0;0
292;0;0;0;0;1810.134667;4;166.6666667;0.333333333;1537.081;2.333333333;0;0;1626.968;17.33333333;27.5;4;463.199;2;1012.616667;7.333333333;0;0;100;1
293;0;0;0;0;615.9213333;3;0;0;615.897;1.333333333;0;0;520.698;10.66666667;0;0;201.1276667;1.333333333;186.6666667;1;0;0;0;0
294;0;0;0;0;56.01033333;0.333333333;0;0;0;0;0;0;11.32;0.333333333;0;0;0;0;0;0;0;0;0;0
295;0;0;0;0;2488.017333;4;610;1;1877.834333;2.333333333;0;0;2378.862333;11;0;0;539.5916667;1;153.7666667;2.333333333;1663.666667;2.333333333;0;0
296;0;0;0;0;532.5736667;1;0;0;532.5736667;1;0;0;737.4093333;2.333333333;0;0;0;0;0;0;731.6666667;1;1.416;1
297;0;0;0;0;379.364;1.333333333;0;0;379.3443333;1;0;0;374.1236667;3;0;0;0;0;0;0;367.6666667;1;1.416;1
298;0;0;0;0;1017.736667;4;100;0.333333333;917.721;3;0;0;1020.776;7.666666667;0;0;254.1566667;2;0;0;753.3333333;1.333333333;0;0
299;0;0;0;0;4090.796333;3.666666667;26.66666667;0.333333333;1847.967667;1;919.9063333;4.666666667;4895.163333;18;282.8066667;4.333333333;0;0;184.1666667;0.666666667;600;1.666666667;470;1
300;0;0;0;0;267.8246667;1.666666667;266.6666667;1.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;0;0;0;0;1209.714333;2;0;0;1168.46;1.333333333;598.8556667;4;1373.983333;12;0;0;409.7486667;1;343.3333333;2.333333333;0;0;0;0
302;0;0;0;0;723.836;1;0;0;723.836;1;116.6666667;0.666666667;726.201;8.333333333;0;0;216.3203333;1;375.0166667;4.333333333;0;0;0;0
303;0;0;0;0;721.9133333;2;0;0;721.8836667;1.666666667;0;0;723.0826667;5.666666667;0;0;256.2433333;2;0;0;456.6666667;1;0.472;0.333333333
304;0;0;0;0;874.3803333;1.333333333;0;0;874.3536667;1;0;0;965.6556667;8.666666667;0;0;308.1986667;2;640;1.666666667;0;0;0;0
305;0;0;0;0;419.8513333;2.333333333;0;0;419.8493333;2;0;0;420.592;1.666666667;0;0;0;0;0;0;420;1;0;0
306;116.6666667;0.333333333;0;0;650.156;1.333333333;533.3333333;0.666666667;0;0;690.2556667;1;706.3846667;6;0;0;0;0;0;0;0;0;0;0
307;0;0;0;0;474.3813333;2.666666667;0;0;435.9193333;2.333333333;0;0;624.477;1.333333333;0;0;0;0;0;0;616.6666667;1;0;0
308;15886.66667;7;0;0;18752.66667;9.333333333;2532.666667;2;0;0;5345.380667;16;21622.64533;34.33333333;0;0;0;0;0;0;1500;0.666666667;84;1
309;0;0;0;0;238.1696667;1.333333333;0;0;238.155;1;0;0;217.2713333;1.666666667;0;0;0;0;0;0;216.6666667;1;0;0
310;133.3333333;0.333333333;0;0;1027.730667;2.333333333;0;0;890.6136667;1.666666667;0.255666667;0.333333333;1149.521;14.66666667;132.51;3;137.5713333;1;700.4333333;6;100;0.333333333;0.944;0.666666667
311;0;0;0;0;750.721;1;0;0;750.721;1;0;0;798.7366667;8.333333333;0;0;166.1733333;1;200.8666667;2.333333333;416.6666667;1.333333333;0;0
312;0;0;0;0;837.1396667;1.333333333;0;0;837.1376667;1;0;0;839.81;3;0;0;111.1853333;1;0;0;723.3333333;1;0;0
313;0;0;0;0;1337.605;1.333333333;0;0;1337.601;1;568.3333333;4.333333333;1567.660667;16.66666667;130.765;1.666666667;91.497;1;397.5333333;5;233.3333333;0.333333333;0;0
314;0;0;0;0;1060.586333;1.333333333;0;0;1060.174667;1;0;0;1001.701667;4;0;0;0;0;74.22;0.666666667;918.24;1.666666667;0;0
315;0;0;0;0;2013.530333;4.333333333;80;0.333333333;1320.196;1.333333333;0;0;2011.103;13.33333333;0;0;467.115;2;73.71666667;1;666.6666667;2;772.006;4.333333333
316;0;0;0;0;1306.224;1.333333333;0;0;1306.224;1.333333333;122.7833333;1.333333333;211.082;2.666666667;0;0;0;0;0;0;83.33333333;0.333333333;0.472;0.333333333
317;0;0;0;0;721.6403333;1;0;0;721.6403333;1;0;0;798.1133333;5.666666667;0;0;160.2776667;1;0;0;633.3333333;4;0;0
318;0;0;0;0;1390.001;1.666666667;0;0;1345.890333;1.333333333;0;0;1643.994333;5.666666667;0;0;441.966;1;0;0;1183.333333;1.666666667;1.888;1.333333333
319;0;0;0;0;1060.091333;1;0;0;1060.091333;1;137;1.333333333;1081.619667;7;0;0;0;0;866.6666667;3.666666667;66.66666667;0.666666667;0;0
320;0;0;0;0;923.0906667;2;0;0;905.6573333;1;0;0;907.2526667;8;0;0;395.7433333;1;0;0;465;1;16.66666667;0.333333333
321;0;0;0;0;1307.759333;1.666666667;0;0;1307.55;1;0;0;1208.836667;7;0;0;0;0;0;0;1202.773333;4.666666667;0;0
322;0;0;666.6666667;0.333333333;1251.424667;1.666666667;50;0.333333333;534.758;1;0;0;1260.254333;6.333333333;0;0;145.2626667;1;0;0;950;1.333333333;0;0
323;0;0;0;0;2002.083;2;0;0;2002.083;2;308.6666667;0.333333333;1909.376667;14.66666667;34.96666667;0.333333333;587.9136667;1;336.9433333;5;623.3333333;2.666666667;2.832;2
324;133.3333333;0.333333333;0;0;1804.992667;3;233.3333333;0.333333333;1435.727333;2;0.255666667;0.333333333;1522.673667;7;0;0;0;0;1100;4.666666667;416.6666667;0.666666667;0.472;0.333333333
325;0;0;0;0;1053.477333;2;0;0;1053.477333;2;0;0;1199.066667;4.333333333;0;0;0;0;1043.333333;2.666666667;146.6666667;0.333333333;0;0
326;0;0;0;0;889.333;1.666666667;0;0;889.333;1.666666667;0;0;634.8186667;6;0;0;62.323;1;0;0;560;0.666666667;2.36;1.666666667
327;0;0;0;0;476.233;1.333333333;0;0;474.671;1;0;0;471.593;7.666666667;0;0;246.7533333;1;205.6233333;3.666666667;0;0;0;0
328;0;0;0;0;1294.314333;2;0;0;1294.314333;2;0;0;1229.218;16.66666667;122.5826667;2.666666667;198.6096667;1;723.7666667;5.333333333;0;0;110.11;3
329;0;0;0;0;3191.716;3;1835;1.333333333;840.0493333;1.333333333;1430.581333;5;1658.144333;10;0;0;205.4203333;1;0;0;0;0;0;0
330;0;0;0;0;817.5436667;1.333333333;0;0;817.5436667;1.333333333;0;0;817.5583333;7;0;0;582.783;1;204.21;1.666666667;0;0;0;0
331;0;0;0;0;71.539;0.333333333;0;0;0;0;0;0;14.42566667;0.333333333;0;0;0;0;0;0;0;0;0;0
332;0;0;1333.333333;0.333333333;3722.035;2.666666667;0;0;1121.976;1.333333333;0;0;4080.262667;26;0;0;458.0896667;2;1666.666667;14;556.1466667;2.333333333;1266.666667;0.333333333
333;0;0;0;0;401.7886667;2.333333333;0;0;401.7856667;2;0;0;479.3193333;9;0;0;291.6143333;1;0;0;158.3333333;2;1.416;1
334;0;0;10000;0.333333333;11346.903;2.666666667;0;0;951.903;1.333333333;0;0;11252.91367;12.33333333;0;0;1630.750333;1.666666667;0;0;9236.293333;5.333333333;0;0
